idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
31,Could this be a hotel room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0
32,Is the bed made?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes, just one', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,Yes,Yes,Yes,0.6666666666666666,1.0,1.0,1.0
32,Is the bed made?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes, just one', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,Yes,Yes,0.6666666666666666,0.6666666666666666,1.0,1.0
32,Is the bed made?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes, just one', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,Yes,Yes,0.6666666666666666,0.6666666666666666,1.0,1.0
33,Are there bed headboards present in the photo?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
33,Are there bed headboards present in the photo?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
33,Are there bed headboards present in the photo?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
34,Is there a mirror in the room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
34,Is there a mirror in the room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
34,Is there a mirror in the room?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
35,What kind of room is this?,"[{'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Bedroom,Bedroom,Bedroom,Bedroom,1.0,1.0,1.0,1.0
35,What kind of room is this?,"[{'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Bedroom,Bedroom,Bedroom,Office,1.0,1.0,1.0,0.0
35,What kind of room is this?,"[{'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'bedroom', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Bedroom,Bedroom,Bedroom,Office,1.0,1.0,1.0,0.0
36,How many chairs are in the photo?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,1,1,1,0,1.0,1.0,1.0,0.0
36,How many chairs are in the photo?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,1,1,1,1,1.0,1.0,1.0,1.0
36,How many chairs are in the photo?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,1,1,1,1,1.0,1.0,1.0,1.0
37,Is the desk cluttered?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
37,Is the desk cluttered?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
37,Is the desk cluttered?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
38,Has the bed been made?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,Yes,Yes,1.0,1.0,1.0,1.0
38,Has the bed been made?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,Yes,Yes,Yes,1.0,1.0,1.0,1.0
38,Has the bed been made?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,Yes,Yes,1.0,1.0,1.0,1.0
39,How many seats are there?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,1,1,1,0,1.0,1.0,1.0,0.0
39,How many seats are there?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,1,1,1,1,1.0,1.0,1.0,1.0
39,How many seats are there?,"[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,1,1,1,1,1.0,1.0,1.0,1.0
40,How many frames are on the wall?,"[{'answer': '7', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,4,4,4,5,0.0,0.0,0.0,0.0
40,How many frames are on the wall?,"[{'answer': '7', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,4,4,4,5,0.0,0.0,0.0,0.0
40,How many frames are on the wall?,"[{'answer': '7', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': '7', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': '7', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,4,4,5,4,0.0,0.0,0.0,0.0
41,What color are the walls?,"[{'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'off white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'off white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'beige', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,White,White,White,White,1.0,1.0,1.0,1.0
41,What color are the walls?,"[{'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'off white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'off white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'beige', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,White,White,White,White,1.0,1.0,1.0,1.0
