shard,idx_in_shard,image_path,question,source
48,92,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_3236.jpg,What color is the court?,vqav2
48,93,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1849.jpg,What color is the board?,vqav2
48,94,/opt/dlami/nvme/data/raw_distill/gqa_train/2372292.jpg,Which place is it?,gqa
48,95,/opt/dlami/nvme/data/raw_distill/gqa_train/2329487.jpg,What is common to the drawer and the light switch?,gqa
48,96,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_1562.jpg,What color is the bear?,vqav2
48,97,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_644.jpg,what letters are on this keyboard?,textvqa
48,98,/opt/dlami/nvme/data/raw_distill/gqa_train/2400206.jpg,Who is standing on the boat?,gqa
48,99,/opt/dlami/nvme/data/raw_distill/gqa_train/2324872.jpg,Is the tennis racket to the left or to the right of the man that is wearing a shirt?,gqa
49,0,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00003-of-00020_962.jpg,what kind of sauce is that?,textvqa
49,1,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_3232.jpg,What is between the vase and the table?,vqav2
49,2,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_838.jpg,What sort of plant is the bird sitting on?,vqav2
49,3,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_211.jpg,Are the people eating meat?,vqav2
49,4,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1519.jpg,what is the name brand of the shaker?,textvqa
49,5,/opt/dlami/nvme/data/raw_distill/gqa_train/2407658.jpg,Are there either green melons or watermelons?,gqa
49,6,/opt/dlami/nvme/data/raw_distill/gqa_train/2400009.jpg,Do you see any hand soaps or bandages there?,gqa
49,7,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_561.jpg,the book of spells is volume what?,textvqa
49,8,/opt/dlami/nvme/data/raw_distill/gqa_train/1159282.jpg,The microwave is on what?,gqa
49,9,/opt/dlami/nvme/data/raw_distill/gqa_train/2360590.jpg,Does that train have white color?,gqa
49,10,/opt/dlami/nvme/data/raw_distill/gqa_train/2325049.jpg,What is the name of this animal?,gqa
49,11,/opt/dlami/nvme/data/raw_distill/gqa_train/1591821.jpg,Is the flag on the right side?,gqa
49,12,/opt/dlami/nvme/data/raw_distill/gqa_train/2376740.jpg,Is there a plate in the photograph?,gqa
49,13,/opt/dlami/nvme/data/raw_distill/gqa_train/2405856.jpg,Which side of the photo is the oven on?,gqa
49,14,/opt/dlami/nvme/data/raw_distill/gqa_train/2341353.jpg,The guy is holding what?,gqa
49,15,/opt/dlami/nvme/data/raw_distill/gqa_train/2350676.jpg,Are there towers at the airport?,gqa
49,16,/opt/dlami/nvme/data/raw_distill/gqa_train/2341446.jpg,What kind of sauce is thick?,gqa
49,17,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00000-of-00020_1313.jpg,what can you park at selly oak station?,textvqa
49,18,/opt/dlami/nvme/data/raw_distill/gqa_train/2391434.jpg,What are the cooking utensils on top of the tray that is round?,gqa
49,19,/opt/dlami/nvme/data/raw_distill/gqa_train/2345239.jpg,Which color is the couch?,gqa
49,20,/opt/dlami/nvme/data/raw_distill/gqa_train/2358766.jpg,Is the person to the left of the people wearing shorts?,gqa
49,21,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_2230.jpg,Is the man holding a drink?,vqav2
49,22,/opt/dlami/nvme/data/raw_distill/gqa_train/2401145.jpg,Is there either a large bed or mirror in this photo?,gqa
49,23,/opt/dlami/nvme/data/raw_distill/gqa_train/2410147.jpg,Is the small animal to the right of a shelf?,gqa
49,24,/opt/dlami/nvme/data/raw_distill/gqa_train/2373907.jpg,Who is in the water?,gqa
49,25,/opt/dlami/nvme/data/raw_distill/gqa_train/2417148.jpg,On which side is the girl?,gqa
49,26,/opt/dlami/nvme/data/raw_distill/gqa_train/2324442.jpg,Which kind of food is round?,gqa
49,27,/opt/dlami/nvme/data/raw_distill/gqa_train/1160091.jpg,Do you see both a chair and a desk there?,gqa
49,28,/opt/dlami/nvme/data/raw_distill/gqa_train/2402169.jpg,Which side of the image is the CD on?,gqa
49,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2357337.jpg,The man to the right of the person is wearing what?,gqa
49,30,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00005-of-00020_456.jpg,what kind of keyboard is this?,textvqa
49,31,/opt/dlami/nvme/data/raw_distill/gqa_train/2350807.jpg,Are there birds near the zebra?,gqa
49,32,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_1089.jpg,What color is the couch?,vqav2
49,33,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_633.jpg,Are any cars on the road?,vqav2
49,34,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_2639.jpg,What is in the glass?,vqav2
49,35,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1164.jpg,who wrote the legend of 1900?,textvqa
49,36,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_761.jpg,what is the brand of the phone?,textvqa
49,37,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_2525.jpg,What sport are they playing?,vqav2
49,38,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_414.jpg,is the bottle goya?,textvqa
49,39,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_834.jpg,what company is named on the yellow napkins?,textvqa
49,40,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2068.jpg,Is the cell phone new or old?,vqav2
49,41,/opt/dlami/nvme/data/raw_distill/gqa_train/2325315.jpg,Which side of the photo is the mirror on?,gqa
49,42,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_66.jpg,What kind of cat is that?,vqav2
49,43,/opt/dlami/nvme/data/raw_distill/gqa_train/2374458.jpg,Is the toothbrush adult?,gqa
49,44,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_347.jpg,what does the yellow letters say on the box?,textvqa
49,45,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_550.jpg,what website is on the sign?,textvqa
49,46,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_754.jpg,What does the sign say?,vqav2
49,47,/opt/dlami/nvme/data/raw_distill/gqa_train/3470.jpg,What color is the car on the right?,gqa
49,48,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_3161.jpg,What color are his shoes?,vqav2
49,49,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00001-of-00136_421.jpg,Where is this picture?,vqav2
49,50,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00005-of-00020_1533.jpg,window screen or not?,textvqa
49,51,/opt/dlami/nvme/data/raw_distill/gqa_train/2395854.jpg,Which type of animal is brown?,gqa
49,52,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_165.jpg,what year is the magazine from?,textvqa
49,53,/opt/dlami/nvme/data/raw_distill/gqa_train/1159478.jpg,On which side of the picture is the lamp?,gqa
49,54,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2901.jpg,Is it a sunny day?,vqav2
49,55,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2041.jpg,Where is this?,vqav2
49,56,/opt/dlami/nvme/data/raw_distill/gqa_train/150445.jpg,Are there any kites in the crowd?,gqa
49,57,/opt/dlami/nvme/data/raw_distill/gqa_train/2400250.jpg,What is on the white table?,gqa
49,58,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1622.jpg,what is the title to the white book on the left side of the blue book?,textvqa
49,59,/opt/dlami/nvme/data/raw_distill/gqa_train/2366604.jpg,How is the weather?,gqa
49,60,/opt/dlami/nvme/data/raw_distill/gqa_train/2417969.jpg,What kind of animal is in the cage?,gqa
49,61,/opt/dlami/nvme/data/raw_distill/gqa_train/2387740.jpg,Is the young boy to the right of an ipod?,gqa
49,62,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1303.jpg,what is the tag of this bus?,textvqa
49,63,/opt/dlami/nvme/data/raw_distill/gqa_train/2374041.jpg,Do you see a bag to the left of the cat on the chair?,gqa
49,64,/opt/dlami/nvme/data/raw_distill/gqa_train/2352552.jpg,What animal is crisp?,gqa
49,65,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_638.jpg,what make of acer is this?,textvqa
49,66,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_694.jpg,why can't she pull up the car?,textvqa
49,67,/opt/dlami/nvme/data/raw_distill/gqa_train/2341560.jpg,What is the color of the umbrella?,gqa
49,68,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_1445.jpg,Is it foggy outside?,vqav2
49,69,/opt/dlami/nvme/data/raw_distill/gqa_train/2390966.jpg,Is the sandwich to the right of a fork?,gqa
49,70,/opt/dlami/nvme/data/raw_distill/gqa_train/1592123.jpg,Do the skis to the right of the stuffed animal look blue?,gqa
49,71,/opt/dlami/nvme/data/raw_distill/gqa_train/2349719.jpg,Is the window made of the same material as the kitchen sink?,gqa
49,72,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_259.jpg,what is the direct sub folder under cms?,textvqa
49,73,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_3002.jpg,Are there trees?,vqav2
49,74,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1126.jpg,Is there much privacy at this toilet?,vqav2
49,75,/opt/dlami/nvme/data/raw_distill/gqa_train/2395913.jpg,Do you see any beverages to the right of the person that is holding the sandwich?,gqa
49,76,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1547.jpg,what position does this calendar state rudy guiliani claim to be getting sworn in for?,textvqa
49,77,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00007-of-00020_495.jpg,what time is shown on the phone?,textvqa
49,78,/opt/dlami/nvme/data/raw_distill/gqa_train/2372675.jpg,Which place is it?,gqa
49,79,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_1779.jpg,Is it safe for the boy to be on the fence?,vqav2
49,80,/opt/dlami/nvme/data/raw_distill/gqa_train/2335090.jpg,What vegetable is on the pizza?,gqa
49,81,/opt/dlami/nvme/data/raw_distill/gqa_train/2382335.jpg,Is the color of the helmet different than the boot?,gqa
49,82,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_2514.jpg,What fruit is in the picture?,vqav2
49,83,/opt/dlami/nvme/data/raw_distill/gqa_train/2389693.jpg,What is the man in front of?,gqa
49,84,/opt/dlami/nvme/data/raw_distill/gqa_train/2361759.jpg,Which room is it?,gqa
49,85,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1125.jpg,Is the skylight so that users can tan themselves?,vqav2
49,86,/opt/dlami/nvme/data/raw_distill/gqa_train/2326222.jpg,What is in the bowl on the left side?,gqa
49,87,/opt/dlami/nvme/data/raw_distill/gqa_train/2399449.jpg,What does the girl to the right of the cutting board wear?,gqa
49,88,/opt/dlami/nvme/data/raw_distill/gqa_train/2414117.jpg,Which side of the image is the side table on?,gqa
49,89,/opt/dlami/nvme/data/raw_distill/gqa_train/2365859.jpg,What animal is walking along the path?,gqa
49,90,/opt/dlami/nvme/data/raw_distill/gqa_train/2384662.jpg,Is the white car to the right or to the left of the vehicle by the building?,gqa
49,91,/opt/dlami/nvme/data/raw_distill/gqa_train/2349663.jpg,Are there both blueberries and bowls in the picture?,gqa
49,92,/opt/dlami/nvme/data/raw_distill/gqa_train/2357132.jpg,What is the white sign mounted on?,gqa
49,93,/opt/dlami/nvme/data/raw_distill/gqa_train/2367038.jpg,"In which part of the photo is the white car, the bottom or the top?",gqa
49,94,/opt/dlami/nvme/data/raw_distill/gqa_train/2347709.jpg,Is the green fence on the right side or on the left?,gqa
49,95,/opt/dlami/nvme/data/raw_distill/gqa_train/2376206.jpg,How long is the woman's hair?,gqa
49,96,/opt/dlami/nvme/data/raw_distill/gqa_train/2335315.jpg,What color is the tower?,gqa
49,97,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_698.jpg,Are the cars traveling towards or away from the buildings?,vqav2
49,98,/opt/dlami/nvme/data/raw_distill/gqa_train/1592603.jpg,What is in the box?,gqa
49,99,/opt/dlami/nvme/data/raw_distill/gqa_train/2337.jpg,What color is the coat the woman is wearing?,gqa
50,0,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_3200.jpg,What kind of purse is the first one?,vqav2
50,1,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_1891.jpg,How many people are in the photo?,vqav2
50,2,/opt/dlami/nvme/data/raw_distill/gqa_train/2393925.jpg,Is that pine both green and small?,gqa
50,3,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_622.jpg,what does it say in the purple box?,textvqa
50,4,/opt/dlami/nvme/data/raw_distill/gqa_train/2396949.jpg,Do you see any faucets inside the bathroom?,gqa
50,5,/opt/dlami/nvme/data/raw_distill/gqa_train/2360349.jpg,What kind of animal is in the field?,gqa
50,6,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00001-of-00020_1418.jpg,what is being given away free?,textvqa
50,7,/opt/dlami/nvme/data/raw_distill/gqa_train/2380557.jpg,Is the balloon different in color than the train?,gqa
50,8,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00004-of-00136_1232.jpg,Are they at an airport?,vqav2
50,9,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_2204.jpg,How many books are there on the table?,vqav2
50,10,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_612.jpg,what volume of the series is this?,textvqa
50,11,/opt/dlami/nvme/data/raw_distill/gqa_train/498139.jpg,Are the red cherries in the bowl?,gqa
50,12,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_1040.jpg,what does it say on top of the symbol of two men riding horses?,textvqa
50,13,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00008-of-00020_1577.jpg,what is the date on this poster?,textvqa
50,14,/opt/dlami/nvme/data/raw_distill/gqa_train/2368953.jpg,What color is the suitcase to the left of the woman?,gqa
50,15,/opt/dlami/nvme/data/raw_distill/gqa_train/2343222.jpg,What is the person in front of?,gqa
50,16,/opt/dlami/nvme/data/raw_distill/gqa_train/2378049.jpg,Is the cabinet to the right or to the left of the person that is to the left of the can?,gqa
50,17,/opt/dlami/nvme/data/raw_distill/gqa_train/2388561.jpg,What animal is that?,gqa
50,18,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_3017.jpg,Is the horse cold?,vqav2
50,19,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00004-of-00020_762.jpg,what is the model number of the remote on the left?,textvqa
50,20,/opt/dlami/nvme/data/raw_distill/gqa_train/2315773.jpg,What animal is on the skateboard in the bottom part?,gqa
50,21,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00002-of-00136_1783.jpg,Are there more animals?,vqav2
50,22,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1106.jpg,What size table is this?,vqav2
50,23,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00000-of-00136_1589.jpg,Is it raining?,vqav2
50,24,/opt/dlami/nvme/data/raw_distill/gqa_train/2398727.jpg,On which side of the image is the beer?,gqa
50,25,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00003-of-00136_1989.jpg,How many ponytails are visible in the picture?,vqav2
50,26,/opt/dlami/nvme/data/raw_distill/gqa_train/2363736.jpg,Do the peppers to the right of the other peppers look grilled?,gqa
50,27,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_1725.jpg,Is the bus being driven?,vqav2
50,28,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_1701.jpg,What is the name of the pattern appearing on top of the picture?,vqav2
50,29,/opt/dlami/nvme/data/raw_distill/gqa_train/2315432.jpg,On which side of the image is the man?,gqa
50,30,/opt/dlami/nvme/data/raw_distill/gqa_train/2364562.jpg,Is the pillow to the right or to the left of the dark blanket?,gqa
50,31,/opt/dlami/nvme/data/raw_distill/gqa_train/2388787.jpg,Is the cat under a bench?,gqa
50,32,/opt/dlami/nvme/data/raw_distill/gqa_train/2349170.jpg,What's the man wearing?,gqa
50,33,/opt/dlami/nvme/data/raw_distill/gqa_train/2374649.jpg,What animal is to the right of the pine tree?,gqa
50,34,/opt/dlami/nvme/data/raw_distill/gqa_train/2357494.jpg,Is the black bowl to the right or to the left of the chair on the left?,gqa
50,35,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00006-of-00020_1312.jpg,women's used this item?,textvqa
50,36,/opt/dlami/nvme/data/raw_distill/gqa_train/2342540.jpg,Is the food on the carpet fried or uncooked?,gqa
50,37,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1709.jpg,don't play loose with what?,textvqa
50,38,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00009-of-00020_1354.jpg,what is written in the largest font?,textvqa
50,39,/opt/dlami/nvme/data/raw_distill/gqa_train/2387210.jpg,Who is wearing the coat?,gqa
50,40,/opt/dlami/nvme/data/raw_distill/gqa_train/2397817.jpg,Who is in front of the catcher?,gqa
50,41,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_1605.jpg,Is the water calm?,vqav2
50,42,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00006-of-00136_865.jpg,Are there power lines visible in the image?,vqav2
50,43,/opt/dlami/nvme/data/raw_distill/gqa_train/2417644.jpg,On which side of the image is the vase?,gqa
50,44,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1313.jpg,what numbers are in the magazine?,textvqa
50,45,/opt/dlami/nvme/data/raw_distill/gqa_train/2326711.jpg,Are there both windows and doors in this image?,gqa
50,46,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00002-of-00020_1273.jpg,what is the title of the book?,textvqa
50,47,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00005-of-00136_3201.jpg,What is the blue sign for?,vqav2
50,48,/opt/dlami/nvme/data/raw_distill/textvqa_train/textvqa_train-00010-of-00020_675.jpg,what is the key below the broken key?,textvqa
50,49,/opt/dlami/nvme/data/raw_distill/gqa_train/2320415.jpg,What color is the car on the side of the road?,gqa
50,50,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_1522.jpg,What is on the top left of the photo?,vqav2
50,51,/opt/dlami/nvme/data/raw_distill/gqa_train/2401377.jpg,What kind of furniture is to the left of the chair?,gqa
50,52,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00008-of-00136_2717.jpg,How many females are there?,vqav2
50,53,/opt/dlami/nvme/data/raw_distill/vqav2_train/vqav2_train-00007-of-00136_48.jpg,What is the man in the red and black suit doing?,vqav2
